,Start,End,Duration
25353,1542646.613,1543893.522,1246.909000000218
25354,1542795.119,1542795.174,0.05500000016763806
25355,1542645.489,1543374.642,729.152999999933
25356,1542645.631,1542943.387,297.75600000005215
25357,1542645.742,1543838.684,1192.9419999998063
25358,1542730.459,1543461.188,730.7290000000503
25359,1542645.763,1542645.788,0.024999999906867743
25360,1542645.75,1542861.974,216.22399999992922
25361,1542645.843,1542861.978,216.13499999977648
25362,1542646.129,1543374.646,728.5169999999925
25363,1542646.315,1542943.391,297.07600000011735
25364,1542646.748,1542861.982,215.23400000017136
25365,1542646.773,1544497.588,1850.8149999999441
25366,1542647.043,1543461.192,814.1489999999758
25367,1542647.506,1542861.985,214.4790000000503
25368,1542648.102,1543374.649,726.5470000000205
25369,1542648.322,1544520.333,1872.0110000001732
25370,1542648.79,1542861.989,213.19900000002235
25371,1542649.025,1543633.748,984.7229999999981
25372,1542650.004,1543374.653,724.6489999999758
25373,1542650.479,1543288.411,637.9320000000298
25374,1542650.744,1543461.197,810.4529999999795
25375,1542651.677,1542651.693,0.01600000006146729
25376,1543511.775,1543511.788,0.013000000035390258
25377,1542702.612,1543568.995,866.3830000001471
25378,1542702.684,1543461.201,758.5169999999925
25379,1542707.149,1543633.752,926.6030000001192
25380,1542702.974,1543029.49,326.51600000006147
25381,1542703.559,1542861.993,158.4340000001248
25382,1542703.803,1543461.205,757.4020000000019
25383,1542703.915,1543568.776,864.8610000000335
25384,1542705.046,1543029.494,324.44799999985844
25385,1542705.255,1543288.415,583.160000000149
25386,1542704.314,1542943.395,239.0810000000056
25387,1542704.242,1548928.687,6224.444999999832
25388,1542704.375,1543374.656,670.280999999959
25389,1542704.531,1543934.613,1230.0819999999367
25390,1542725.404,1542861.997,136.59299999987707
25391,1542704.59,1543570.571,865.9809999999125
25392,1543322.611,1543322.946,0.3349999999627471
25393,1542704.637,1543570.655,866.0179999999236
25394,1542704.987,1543482.541,777.5540000000037
25395,1542705.232,1543633.755,928.5229999998119
25396,1542705.207,1542943.399,238.19200000003912
25397,1542705.534,1542862.001,156.46699999994598
25398,1542705.435,1543029.498,324.0629999998491
25399,1542705.786,1543567.35,861.564000000013
25400,1542705.826,1543461.214,755.3880000000354
25401,1542705.873,1542862.005,156.13199999998324
25402,1542705.757,1543482.649,776.8919999999925
25403,1542708.454,1542943.402,234.94800000009127
25404,1542706.077,1543831.608,1125.530999999959
25405,1542707.64,1542943.406,235.76600000006147
25406,1542706.484,1543633.763,927.2790000000969
25407,1542706.327,1542862.008,155.6809999998659
25408,1542706.649,1543833.047,1126.3980000000447
25409,1542706.701,1543318.292,611.5910000000149
25410,1542706.878,1542969.727,262.8489999999292
25411,1542707.022,1543461.222,754.1999999999534
25412,1542707.0,1543288.422,581.4220000000205
25413,1542706.984,1543396.478,689.4939999999478
25414,1542707.43,1543029.502,322.0720000001602
25415,1542707.239,1542862.012,154.7730000000447
25416,1542707.689,1543461.226,753.5370000000112
25417,1542707.518,1542862.016,154.49800000013784
25418,1546516.477,1547607.877,1091.4000000001397
25419,1542707.673,1543893.529,1185.8560000001453
25420,1542707.848,1542943.414,235.56600000010803
25421,1542707.99,1543029.506,321.51600000006147
25422,1542708.4,1542943.418,235.01800000015646
25423,1542707.93,1543633.771,925.8410000000149
25424,1542708.101,1542862.02,153.9189999999944
25425,1542708.151,1544695.39,1987.2389999998268
25426,1542708.272,1542969.629,261.35699999984354
25427,1542708.4,1544583.954,1875.5540000000037
25428,1542708.32,1542862.023,153.7029999999795
25429,1542709.139,1543374.663,665.5239999999758
25430,1542708.894,1543374.667,665.7729999998119
25431,1542708.782,1543830.961,1122.1790000000037
25432,1542708.992,1543313.66,604.6679999998305
25433,1542709.312,1543830.821,1121.5090000000782
25434,1542710.695,1544670.419,1959.7239999999292
25435,1542709.438,1543830.397,1120.9590000000317
25436,1542709.614,1542862.027,152.41299999994226
25437,1542709.696,1548407.456,5697.760000000009
25438,1542709.749,1543288.429,578.6799999999348
25439,1542709.842,1543893.533,1183.691000000108
25440,1542710.229,1542862.03,151.80099999997765
25441,1542710.004,1543831.114,1121.1100000001024
25442,1542710.271,1542862.034,151.7630000000354
25443,1542710.469,1542862.038,151.56899999990128
25444,1542711.037,1543029.509,318.47200000006706
25445,1542710.568,1544606.338,1895.7700000000186
25446,1542710.703,1543324.121,613.4180000000633
25447,1542710.749,1543569.025,858.275999999838
25448,1542710.888,1542943.426,232.53799999994226
25449,1542710.941,1543461.231,750.2899999998044
25450,1542710.875,1543461.235,750.3600000001024
25451,1542711.617,1542862.041,150.42399999988265
25452,1542711.059,1543461.24,750.1810000000987
25453,1542711.358,1544843.998,2132.6399999998976
25454,1542711.261,1542862.045,150.7839999999851
25455,1542711.563,1542862.049,150.48600000003353
25456,1542711.474,1547557.497,4846.023000000045
25457,1542711.655,1542862.053,150.3980000000447
25458,1544799.491,1544799.657,0.16599999996833503
25459,1542711.85,1545448.481,2736.6309999998193
25460,1542711.85,1542862.056,150.2060000000056
25461,1542711.814,1548213.032,5501.217999999877
25462,1542711.874,1543288.436,576.561999999918
25463,1542711.925,1542883.091,171.16599999996834
25464,1542712.072,1543288.439,576.3670000000857
25465,1542712.917,1543288.443,575.5260000000708
25466,1542712.474,1543832.1,1119.626000000164
25467,1542712.343,1543830.531,1118.1879999998491
25468,1542712.42,1543832.597,1120.1770000001416
25469,1542712.5,1543461.244,748.7439999999478
25470,1542712.622,1543832.29,1119.6680000000633
25471,1542712.679,1543029.513,316.83400000003166
25472,1542712.74,1543321.549,608.8090000001248
25473,1542712.988,1543893.537,1180.5490000001155
25474,1542713.201,1543461.248,748.0470000000205
25475,1542712.965,1544605.929,1892.96399999992
25476,1542713.654,1547089.568,4375.913999999873
25477,1542713.233,1542943.43,230.19699999992736
25478,1542713.37,1543461.251,747.8809999998193
25479,1542713.962,1543461.255,747.2929999998305
25480,1542713.557,1543374.671,661.1140000000596
25481,1542713.401,1543374.674,661.2730000000447
25482,1542713.677,1543288.45,574.7730000000447
25483,1542713.631,1543922.906,1209.2749999999069
25484,1542713.672,1543893.548,1179.875999999931
25485,1542713.7,1542862.065,148.3649999999907
25486,1542714.048,1543029.517,315.469000000041
25487,1542714.261,1542969.536,255.2750000001397
25488,1542714.106,1543461.259,747.1530000001658
25489,1542714.166,1544583.959,1869.7930000000633
25490,1542714.181,1543309.693,595.5119999998715
25491,1542714.237,1543374.678,660.441000000108
25492,1542714.307,1543584.006,869.6990000000224
25493,1542714.579,1542943.438,228.85900000017136
25494,1542714.603,1543374.681,660.0780000002123
25495,1542714.57,1543461.263,746.6929999999702
25496,1542714.936,1542943.442,228.50600000005215
25497,1542715.898,1542943.446,227.54799999995157
25498,1542714.831,1543374.685,659.8540000000503
25499,1542715.864,1542943.45,227.58599999989383
25500,1542714.788,1545038.153,2323.3649999999907
25501,1542714.849,1542862.07,147.22100000013597
25502,1542714.893,1543288.457,573.564000000013
25503,1542715.055,1542715.07,0.01500000013038516
25504,1542715.107,1543288.46,573.3529999998864
25505,1542715.21,1543830.375,1115.1650000000373
25506,1542715.537,1543374.689,659.1520000000019
25507,1542715.429,1543319.921,604.4920000000857
25508,1542715.483,1542943.454,227.97099999990314
25509,1542715.49,1542943.458,227.9680000001099
25510,1542715.547,1542715.595,0.047999999951571226
25511,1542715.833,1543288.463,572.6299999998882
25512,1542715.871,1543893.552,1177.680999999866
25513,1542715.83,1543374.693,658.8629999998957
25514,1542716.307,1542943.462,227.15500000002794
25515,1542716.141,1544008.749,1292.6080000000075
25516,1542715.981,1544527.62,1811.6390000001993
25517,1542716.471,1548213.037,5496.566000000108
25518,1542717.769,1542862.074,144.3049999999348
25519,1542716.261,1542943.466,227.2050000000745
25520,1542716.496,1542943.47,226.97399999992922
25521,1542716.423,1546052.864,3336.441000000108
25522,1542716.48,1544607.929,1891.4490000000224
25523,1542716.561,1544497.607,1781.0460000000894
25524,1542716.747,1542719.404,2.6570000001229346
25525,1542716.744,1543461.267,744.5230000000447
25526,1542717.531,1543461.271,743.7399999999907
25527,1542716.76,1543461.275,744.5149999998976
25528,1542716.836,1542943.475,226.6390000001993
25529,1542716.842,1543461.279,744.4370000001509
25530,1542717.134,1543288.471,571.3369999998249
25531,1542717.277,1542862.077,144.80000000004657
25532,1542717.344,1543461.282,743.9379999998491
25533,1542717.345,1542878.971,161.62599999993108
25534,1542717.477,1542943.479,226.002000000095
25535,1542717.416,1542717.457,0.04099999996833503
25536,1542717.563,1543461.286,743.7229999999981
25537,1542717.863,1543029.525,311.6620000000112
25538,1542717.508,1543461.29,743.7820000001229
25539,1542717.565,1542943.483,225.91800000006333
25540,1542717.926,1543398.452,680.5260000000708
25541,1542717.609,1543461.294,743.6850000000559
25542,1542717.69,1542862.085,144.39500000001863
25543,1542717.864,1543374.701,656.8369999998249
25544,1542718.018,1542943.487,225.46900000004098
25545,1542718.22,1547024.214,4305.993999999948
25546,1542718.313,1543461.298,742.9849999998696
25547,1542718.852,1542943.491,224.63899999996647
25548,1542718.342,1542792.912,74.57000000006519
25549,1542718.731,1544432.978,1714.246999999974
25550,1543837.137,1546311.919,2474.78199999989
25551,1542718.899,1543374.706,655.8070000000298
25552,1542718.982,1542862.088,143.10599999991246
25553,1542719.623,1543633.809,914.185999999987
25554,1542718.935,1542943.494,224.55899999989197
25555,1542719.115,1543461.302,742.186999999918
25556,1542719.131,1543374.71,655.5789999999106
25557,1542719.425,1549880.86,7161.435000000056
25558,1542720.276,1543568.0,847.7239999999292
25559,1542721.416,1542943.498,222.08199999993667
25560,1542719.943,1543568.12,848.1770000001416
25561,1542720.098,1542943.502,223.40400000009686
25562,1542720.046,1542862.091,142.0449999999255
25563,1542790.125,1543633.814,843.689000000013
25564,1542720.473,1543374.714,654.2409999999218
25565,1542720.63,1543374.718,654.0880000002217
25566,1542720.624,1542720.654,0.030000000027939677
25567,1542720.79,1543461.306,740.5160000000615
25568,1542723.579,1542943.506,219.92700000014156
25569,1542723.683,1542862.094,138.4110000000801
25570,1542724.94,1543288.474,563.5339999999851
25571,1542724.752,1543374.721,649.9689999998081
25572,1542725.092,1546052.871,3327.779000000097
25573,1542725.685,1543029.533,303.84799999999814
25574,1542725.648,1543029.537,303.8889999999665
25575,1542725.544,1544844.006,2118.4620000000577
25576,1542725.624,1544524.474,1798.8499999998603
25577,1542725.674,1542862.098,136.42399999988265
25578,1542725.936,1543374.725,648.7890000001062
25579,1542725.943,1544583.97,1858.0270000000019
25580,1542725.991,1543893.556,1167.565000000177
25581,1542726.182,1542726.953,0.7709999999497086
25582,1542726.12,1543461.311,735.1909999998752
25583,1542726.196,1543461.314,735.1180000000168
25584,1542726.741,1545707.094,2980.353000000119
25585,1542726.394,1544497.614,1771.219999999972
25586,1542815.639,1543461.318,645.6790000000037
25587,1542726.634,1543288.478,561.8439999998081
25588,1542726.623,1543461.325,734.7020000000484
25589,1542726.652,1543831.817,1105.1650000000373
25590,1542726.908,1543222.08,495.1720000000205
25591,1542727.227,1547607.883,4880.655999999959
25592,1542799.144,1542963.784,164.63999999989755
25593,1542726.999,1543837.086,1110.086999999825
25594,1542727.158,1542943.514,216.35599999991246
25595,1542727.117,1544844.01,2116.8929999999236
25596,1542810.956,1543461.328,650.3719999999739
25597,1542727.495,1544844.014,2116.5189999998547
25598,1542727.356,1543288.481,561.125
25599,1542727.217,1542943.518,216.30099999997765
25600,1542727.571,1545323.367,2595.7960000000894
25601,1542727.92,1543374.729,646.8090000001248
25602,1542727.973,1543029.541,301.5679999999702
25603,1542727.791,1543374.733,646.9420000000391
25604,1542727.906,1543461.332,733.4259999999776
25605,1542727.974,1543461.335,733.3610000000335
25606,1542728.059,1544583.976,1855.9170000001322
25607,1542727.982,1542943.522,215.54000000003725
25608,1542727.943,1543837.246,1109.3030000000726
25609,1542728.771,1544497.618,1768.847000000067
25610,1542729.24,1544691.298,1962.0579999999609
25611,1542729.572,1542882.733,153.1610000000801
25612,1542729.666,1542943.526,213.86000000010245
25613,1542729.793,1542882.621,152.8279999999795
25614,1542729.97,1545448.486,2718.5160000000615
25615,1542730.086,1542882.56,152.47400000016205
25616,1542877.086,1544583.982,1706.8960000001825
25617,1542730.232,1543430.892,700.6599999999162
25618,1542730.281,1543836.753,1106.472000000067
25619,1542730.418,1545295.228,2564.809999999823
25620,1542730.708,1543461.339,730.6309999998193
25621,1542730.678,1547521.468,4790.790000000037
25622,1542730.878,1542862.112,131.23399999993853
25623,1542731.05,1543461.343,730.2930000000633
25624,1542731.154,1542969.449,238.2949999999255
25625,1542731.773,1543461.347,729.5740000000224
25626,1542731.111,1543461.351,730.2399999999907
25627,1542731.236,1543461.356,730.1199999998789
25628,1542731.52,1545210.794,2479.273999999976
25629,1542734.26,1543374.736,640.4760000000242
25630,1542732.744,1542943.536,210.79200000013225
25631,1542732.275,1549539.827,6807.552000000142
25632,1542732.778,1542732.93,0.15200000000186265
25633,1542732.907,1543633.834,900.9270000001416
25634,1542733.156,1542943.539,210.38300000014715
25635,1542733.299,1543893.562,1160.2629999998026
25636,1542733.69,1543374.74,641.0500000000466
25637,1542733.687,1542943.544,209.85700000007637
25638,1542733.939,1542943.547,209.60800000000745
25639,1542734.075,1542943.551,209.47600000002421
25640,1542734.192,1544844.018,2109.8259999998845
25641,1542734.225,1543461.36,727.1350000000093
25642,1542734.329,1543029.548,295.219000000041
25643,1542734.412,1543893.567,1159.155000000028
25644,1542735.082,1542943.555,208.47299999999814
25645,1542735.691,1545707.099,2971.407999999821
25646,1542735.848,1543893.57,1157.722000000067
25647,1542736.445,1543315.548,579.1029999998864
25648,1542737.223,1545041.002,2303.779000000097
25649,1542736.95,1542943.559,206.60899999993853
25650,1542737.298,1546052.877,3315.5790000001434
25651,1542737.534,1542943.563,206.02900000009686
25652,1542737.709,1544670.427,1932.717999999877
25653,1542738.205,1544844.027,2105.8219999999274
25654,1542738.37,1542738.415,0.044999999925494194
25655,1542738.476,1542738.701,0.2249999998603016
25656,1542739.766,1543288.488,548.7219999998342
25657,1542739.761,1542943.567,203.80600000009872
25658,1542787.346,1543508.724,721.3780000000261
25659,1542787.354,1543508.859,721.5049999998882
25660,1542787.359,1543509.126,721.7669999999925
25661,1542787.366,1543509.105,721.7390000000596
25662,1542787.373,1543509.46,722.0870000000577
25663,1542787.379,1543508.992,721.6130000001285
25664,1542787.385,1543509.814,722.4290000000037
25665,1542787.392,1543509.825,722.4329999999609
25666,1542787.399,1543509.838,722.439000000013
25667,1542787.405,1543508.973,721.5679999999702
25668,1542787.411,1543509.851,722.4399999999441
25669,1542787.417,1543509.115,721.6980000000913
25670,1542787.424,1543509.782,722.3579999997746
25671,1542787.43,1543336.816,549.3860000001732
25672,1542787.436,1543336.732,549.2960000000894
25673,1542787.443,1543336.74,549.2970000000205
25674,1542787.449,1543336.708,549.2590000000782
25675,1542787.455,1543336.65,549.1949999998324
25676,1542788.161,1544523.409,1735.247999999905
25677,1542788.236,1542943.639,155.40299999993294
25678,1542789.398,1542943.644,154.24600000004284
25679,1542789.715,1543029.552,239.8369999998249
25680,1542789.545,1547542.396,4752.851000000024
25681,1542789.671,1543633.838,844.1669999998994
25682,1542789.948,1543461.364,671.4159999999683
25683,1542789.817,1542943.648,153.8310000000056
25684,1542789.992,1543029.556,239.56400000001304
25685,1542790.034,1543461.368,671.3340000000317
25686,1542790.2,1542810.687,20.48699999996461
25687,1542790.25,1544497.625,1707.375
25688,1542790.363,1543461.372,671.0090000000782
25689,1542790.497,1545707.104,2916.6070000000764
25690,1542791.652,1543288.492,496.8400000000838
25691,1542790.369,1543461.376,671.0069999999832
25692,1542790.625,1543029.56,238.93500000005588
25693,1542790.695,1542876.864,86.16899999999441
25694,1542790.784,1542790.981,0.19699999992735684
25695,1542791.108,1543374.748,583.6399999998976
25696,1542791.378,1543893.574,1102.1959999999963
25697,1542791.112,1542943.651,152.53900000010617
25698,1542791.042,1543461.38,670.3379999999888
25699,1542791.094,1544670.433,1879.33899999992
25700,1542791.18,1542943.655,152.47500000009313
25701,1548325.556,1548325.571,0.014999999897554517
25702,1542791.51,1543633.843,842.3330000001006
25703,1542791.846,1543029.564,237.7180000001099
25704,1542791.36,1542943.659,152.29899999988265
25705,1542791.515,1547695.043,4903.528000000166
25706,1542791.457,1543461.384,669.9270000001416
25707,1542791.908,1543633.847,841.939000000013
25708,1542791.714,1543461.388,669.6740000001155
25709,1542791.764,1543374.751,582.9869999999646
25710,1542791.964,1542943.662,151.69800000009127
25711,1542792.137,1543461.392,669.2549999998882
25712,1542792.196,1544433.407,1641.2109999998938
25713,1542793.588,1543324.329,530.7409999999218
25714,1542792.503,1543461.396,668.8929999999236
25715,1542792.465,1543374.755,582.2899999998044
25716,1542793.932,1544583.988,1790.055999999866
25717,1542792.58,1544583.994,1791.4139999998733
25718,1542792.797,1543461.4,668.6029999998864
25719,1542792.657,1542792.692,0.03500000014901161
25720,1542792.823,1543029.568,236.74499999987893
25721,1542793.173,1545448.492,2655.319000000134
25722,1542793.623,1543461.404,667.7810000001919
25723,1542793.333,1543633.851,840.5179999999236
25724,1542795.338,1542795.37,0.03200000012293458
25725,1542793.465,1545448.497,2655.03199999989
25726,1542794.155,1545448.504,2654.348999999929
25727,1542793.548,1543461.408,667.8600000001024
25728,1542794.121,1543374.759,580.6380000000354
25729,1542793.903,1543461.412,667.5090000000782
25730,1542793.901,1543324.476,530.5749999999534
25731,1542793.9,1543321.691,527.7910000002012
25732,1542794.213,1547542.482,4748.2690000000875
25733,1542794.2,1547058.427,4264.226999999955
25734,1542794.141,1543461.416,667.2749999999069
25735,1542794.125,1542794.151,0.026000000070780516
25736,1542794.287,1544670.437,1876.1499999999069
25737,1542794.245,1547262.376,4468.130999999819
25738,1542794.229,1543831.235,1037.0060000000522
25739,1542794.535,1544844.031,2049.496000000043
25740,1542794.6,1543915.381,1120.780999999959
25741,1542794.732,1542794.766,0.03399999998509884
25742,1542794.763,1543461.42,666.6569999998901
25743,1542795.156,1543633.859,838.7029999999795
25744,1542795.304,1542943.666,148.3619999999646
25745,1542794.87,1543633.863,838.9929999997839
25746,1542794.854,1547554.156,4759.301999999909
25747,1544121.294,1545102.256,980.9620000000577
25748,1542795.39,1543029.572,234.1820000000298
25749,1542795.465,1543579.894,784.4290000000037
25750,1542795.419,1543374.763,579.344000000041
25751,1542795.791,1547715.083,4919.292000000132
25752,1542795.482,1543374.766,579.2839999999851
25753,1542795.48,1543461.424,665.9440000001341
25754,1542796.142,1543633.867,837.7250000000931
25755,1542875.743,1543461.428,585.6850000000559
25756,1542796.376,1542943.67,147.2939999999944
25757,1542796.537,1543319.583,523.0460000000894
25758,1542796.523,1543915.137,1118.6140000000596
25759,1542798.914,1542799.007,0.09299999987706542
25760,1542796.907,1543461.433,664.5260000000708
25761,1542796.932,1543315.865,518.9329999999609
25762,1542796.912,1543570.552,773.6399999998976
25763,1542796.931,1542797.065,0.13399999984540045
25764,1542797.187,1543893.586,1096.3989999999758
25765,1542797.171,1544008.603,1211.431999999797
25766,1542797.108,1543461.442,664.3340000000317
25767,1542797.09,1543934.982,1137.8919999999925
25768,1542797.193,1543461.446,664.2530000000261
25769,1542797.29,1543324.781,527.4909999999218
25770,1542797.324,1543461.449,664.125
25771,1542797.427,1542798.038,0.6110000000335276
25772,1542797.578,1543288.52,490.9420000000391
25773,1542797.814,1543461.453,663.6389999999665
25774,1542798.008,1543461.457,663.4490000000224
25775,1542797.934,1543916.885,1118.9510000001173
25776,1542797.992,1543917.691,1119.6990000000224
25777,1542798.075,1544497.628,1699.5530000000726
25778,1542798.126,1543461.461,663.3349999999627
25779,1542804.419,1543374.77,570.3510000000242
25780,1542798.672,1543461.465,662.7930000000633
25781,1542798.433,1543461.469,663.0360000000801
25782,1542798.452,1543374.774,576.3219999999274
25783,1542798.57,1543893.601,1095.030999999959
25784,1542798.544,1544844.036,2045.4920000000857
25785,1542798.529,1544435.949,1637.4199999999255
25786,1542798.574,1543893.605,1095.030999999959
25787,1542798.737,1542943.674,144.93700000015087
25788,1542798.696,1543324.661,525.9650000000838
25789,1542799.093,1542799.32,0.22699999995529652
25790,1542798.884,1543461.473,662.5889999999199
25791,1542799.052,1544583.998,1784.9459999999963
25792,1542799.267,1543633.871,834.6040000000503
25793,1542799.578,1543461.477,661.8989999999758
25794,1542799.67,1543633.875,834.2050000000745
25795,1542799.59,1542799.702,0.11199999996460974
25796,1542799.917,1543374.778,574.8610000000335
25797,1542799.774,1543461.481,661.7069999999367
25798,1542800.347,1547521.481,4721.133999999845
25799,1542799.982,1543924.156,1124.1739999998827
25800,1542800.366,1542943.678,143.31200000015087
25801,1542800.723,1543461.485,660.7620000001043
25802,1542800.533,1543461.488,660.9549999998417
25803,1542800.499,1544608.741,1808.2419999998529
25804,1542800.733,1543935.39,1134.65699999989
25805,1542800.956,1543461.492,660.5360000000801
25806,1542801.179,1544606.285,1805.1059999999125
25807,1542801.101,1543461.496,660.3950000000186
25808,1542801.106,1543893.617,1092.5110000001732
25809,1542801.257,1544008.188,1206.9310000000987
25810,1542801.184,1542801.237,0.05300000007264316
25811,1542801.332,1543893.621,1092.2890000001062
25812,1542801.473,1543461.504,660.030999999959
25813,1542801.874,1542943.681,141.8070000000298
25814,1542802.27,1543893.625,1091.3549999999814
25815,1542802.004,1543374.782,572.777999999933
25816,1542801.898,1543831.383,1029.4849999998696
25817,1542801.99,1544844.039,2042.0490000001155
25818,1542802.08,1543461.509,659.4290000000037
25819,1542802.028,1543029.576,227.54799999995157
25820,1543923.474,1544497.639,574.1650000000373
25821,1542802.356,1543893.629,1091.2730000000447
25822,1542802.909,1543029.58,226.6710000000894
25823,1542802.665,1543461.512,658.847000000067
25824,1542802.718,1543893.633,1090.9149999998044
25825,1542802.818,1543029.584,226.76600000006147
25826,1542802.802,1543311.062,508.2600000000093
25827,1542802.89,1543461.517,658.627000000095
25828,1542803.003,1543461.52,658.5169999999925
25829,1542802.992,1543461.524,658.5319999998901
25830,1542803.164,1543374.786,571.6219999999739
25831,1542803.197,1544609.809,1806.6119999999646
25832,1542803.279,1543461.528,658.2489999998361
25833,1542803.416,1544844.043,2040.627000000095
25834,1542803.539,1543571.097,767.5579999999609
25835,1542803.633,1543916.899,1113.2660000000615
25836,1542803.873,1543461.532,657.6589999999851
25837,1542804.395,1543461.536,657.1410000000615
25838,1542804.581,1543936.673,1132.091999999946
25839,1542804.636,1542943.685,139.04900000011548
25840,1542805.711,1543374.791,569.0800000000745
25841,1542804.923,1543461.54,656.6170000000857
25842,1542804.887,1543461.544,656.6569999998901
25843,1542804.953,1543461.548,656.5949999999721
25844,1542804.925,1543914.994,1110.0689999999013
25845,1542805.01,1542805.149,0.1389999999664724
25846,1542822.322,1543633.883,811.560999999987
25847,1542805.186,1542943.689,138.50300000002608
25848,1542805.412,1543461.552,656.1399999998976
25849,1542805.422,1545382.257,2576.8349999999627
25850,1542805.764,1544844.047,2038.283000000054
25851,1542805.702,1543288.527,482.82499999995343
25852,1542806.331,1543461.556,655.2250000000931
25853,1542806.576,1543835.731,1029.155000000028
25854,1542807.447,1543461.56,654.1130000001285
25855,1542807.311,1542807.44,0.12899999995715916
25856,1542807.334,1543633.891,826.5570000000298
25857,1542807.42,1543833.629,1026.2090000000317
25858,1542807.57,1543029.592,222.0219999998808
25859,1542807.675,1543461.564,653.8889999999665
25860,1542809.054,1542809.252,0.1980000000912696
25861,1542808.631,1543374.795,566.1639999998733
25862,1542809.043,1544525.358,1716.3149999999441
25863,1542882.733,1543461.568,578.8349999999627
25864,1542809.847,1543029.596,219.7489999998361
25865,1542809.568,1543461.573,652.0050000001211
25866,1542809.831,1543915.587,1105.7560000000522
25867,1542810.042,1543922.175,1112.1330000001471
25868,1542811.761,1543374.798,563.0370000000112
25869,1542811.848,1543374.802,562.9539999999106
25870,1542812.211,1543461.577,649.3660000001546
25871,1542811.937,1542817.773,5.83600000012666
25872,1542812.125,1543917.221,1105.0959999999031
25873,1542812.716,1543461.581,648.8649999999907
25874,1542812.558,1543374.806,562.2480000001378
25875,1542812.386,1547458.444,4646.057999999961
25876,1542812.423,1544844.051,2031.628000000026
25877,1542812.994,1543029.6,216.6060000001453
25878,1542812.989,1542813.036,0.0470000000204891
25879,1542812.816,1543374.81,561.9939999999478
25880,1542813.242,1543374.814,561.5719999999274
25881,1542813.317,1543461.585,648.2679999999236
25882,1542813.394,1543374.817,561.4229999999516
25883,1542813.621,1543461.589,647.9679999998771
25884,1542814.729,1542814.808,0.07899999991059303
25885,1542813.647,1543461.593,647.9459999999963
25886,1542813.719,1543374.825,561.1059999999125
25887,1542813.765,1543461.596,647.8310000000056
25888,1542813.82,1544670.441,1856.6210000000428
25889,1542814.096,1542814.117,0.021000000182539225
25890,1542814.169,1543461.6,647.4310000000987
25891,1542814.239,1543374.83,560.5910000000149
25892,1547817.214,1547817.234,0.02000000001862645
25893,1543591.274,1543595.841,4.5670000000391155
25894,1542814.545,1543461.604,647.0590000001248
25895,1542814.734,1543374.835,560.1010000000242
25896,1542814.889,1543893.661,1078.7720000001136
25897,1542814.879,1548126.119,5311.239999999991
25898,1542878.36,1544584.007,1705.6469999998808
25899,1542815.155,1547022.853,4207.697999999858
25900,1542815.295,1543461.611,646.316000000108
25901,1542815.531,1543374.839,559.3079999999609
25902,1542815.599,1545707.108,2891.5090000000782
25903,1542815.628,1543461.615,645.9869999999646
25904,1542815.78,1550199.821,7384.040999999968
25905,1542815.852,1543374.842,558.9899999999907
25906,1542816.013,1543374.846,558.8329999998678
25907,1542816.457,1543374.85,558.3930000001565
25908,1542816.524,1543374.853,558.3289999999106
25909,1542816.727,1542964.708,147.9810000001453
25910,1542816.759,1543893.666,1076.90699999989
25911,1542816.86,1543461.619,644.7589999998454
25912,1542817.23,1544497.646,1680.4159999999683
25913,1542817.016,1543029.603,212.5869999998249
25914,1542817.224,1543374.857,557.6330000001471
25915,1542817.545,1543461.623,644.0779999999795
25916,1542817.337,1542817.356,0.01899999985471368
25917,1542817.408,1543414.117,596.7090000000317
25918,1542817.473,1543374.861,557.3880000000354
25919,1542817.688,1543374.864,557.1759999999776
25920,1542817.659,1543029.611,211.95200000004843
25921,1542817.712,1544584.012,1766.3000000000466
25922,1542817.789,1543570.989,753.1999999999534
25923,1542817.852,1543029.614,211.7620000001043
25924,1542817.889,1543374.868,556.9790000000503
25925,1542817.976,1543461.627,643.6510000000708
25926,1542819.796,1544584.016,1764.219999999972
25927,1542818.302,1542818.362,0.060000000055879354
25928,1542818.27,1543029.618,211.34799999999814
25929,1542818.405,1543893.67,1075.2649999998976
25930,1542818.575,1543461.631,643.0560000000987
25931,1542818.546,1547210.851,4392.304999999935
25932,1542818.935,1543633.904,814.969000000041
25933,1542819.097,1543633.911,814.814000000013
25934,1542819.695,1543374.872,555.1769999999087
25935,1542819.879,1543374.876,554.9969999999739
25936,1542819.849,1543374.879,555.0300000000279
25937,1542820.288,1543893.674,1073.3860000001732
25938,1542822.634,1543461.635,639.0009999999311
25939,1542823.351,1544436.743,1613.3919999999925
25940,1542823.597,1543633.916,810.3189999999013
25941,1542823.731,1542825.629,1.8980000000447035
25942,1542823.742,1544523.95,1700.2079999998678
25943,1542824.657,1548666.982,5842.325000000186
25944,1542875.085,1542875.112,0.027000000001862645
25945,1542875.097,1543461.639,586.5419999998994
25946,1542875.567,1547521.486,4645.918999999994
25947,1542876.451,1543633.919,757.4680000001099
25948,1542877.461,1542877.526,0.06500000017695129
25949,1542876.759,1543461.643,584.8839999998454
25950,1542876.776,1542876.801,0.024999999906867743
25951,1542877.127,1543461.647,584.5200000000186
25952,1542876.878,1543461.652,584.7739999999758
25953,1542876.969,1543374.883,497.91399999987334
25954,1542877.568,1543571.129,693.560999999987
25955,1542877.104,1543917.096,1039.9919999998529
25956,1542877.522,1543374.887,497.3649999999907
